,Predict,Rating
980,4.059151004975863,4.05
981,4.050643655704285,3.89
982,4.1476698636919656,4.14
983,4.162213246885721,3.7
984,4.019960733140746,3.82
985,4.098336433300517,4.2
986,4.036912345735491,3.91
987,4.0996367175681305,3.92
988,4.271819084652996,4.43
989,4.056637584191256,4.1
990,3.9811937705743863,3.96
991,4.088587203781832,3.94
992,4.0731906256890245,4.5
993,4.244755054153894,4.21
994,4.016447767746516,4.15
995,3.9585073050389785,3.99
996,3.921068613935107,3.8
997,3.9837077406722,4.33
998,4.063237969520918,4.13
999,4.150008759410018,4.17
1000,4.208337704821494,4.37
1001,3.954119074010636,4.07
1002,4.010601436321367,4.12
1003,3.952287569789142,3.85
1004,3.98834373416542,3.6
1005,4.082761684588864,4.16
1006,4.173035500757473,4.63
1007,3.9016577166392383,3.02
1008,4.0771444416356415,4.05
1009,4.018478784651946,4.15
1010,4.1262839890598935,4.37
1011,4.03564311252015,3.41
1012,4.1141451670978135,3.71
1013,3.913207733684861,3.91
1014,3.9910625160527764,4.08
1015,3.9658151628751015,3.75
1016,4.008406465164971,3.63
1017,4.074525024157853,4.1
1018,4.07924449163148,4.33
1019,4.049750335752482,4.41
1020,3.8647878826054014,3.87
1021,4.195812834793237,4.61
1022,3.998960597676972,3.78
1023,3.921391745329448,3.71
1024,4.152990409289592,3.8
1025,4.081725988142239,3.81
1026,4.001574523466505,3.85
1027,4.11651551881024,4.43
1028,4.050403845675504,3.97
1029,3.9951287452579725,3.95
1030,4.010908567271107,4.08
1031,3.9317455922727227,4.04
1032,4.265880828778393,4.57
1033,3.901750183461974,4.1
1034,4.024267988233608,4.47
1035,3.905778845006848,3.79
1036,4.088136949172831,4.31
1037,4.230260299208709,5.0
1038,4.043445941895309,3.93
1039,3.8723346515614687,4.49
1040,3.9606341509856815,3.84
1041,4.020412791106463,3.98
1042,4.2139506434019465,4.2
1043,4.196344089513369,4.23
1044,4.194610594301408,3.81
1045,3.9374843753851625,3.96
1046,4.159347839753553,4.64
1047,4.120561002997806,3.74
1048,4.016471278082883,4.12
1049,4.085976139023957,3.7
1050,3.9368388013186264,4.12
1051,3.8318678327616675,3.71
1052,4.307633674684111,4.2
1053,3.896392082061751,4.39
1054,4.361604045591614,3.96
1055,4.384733701524602,4.95
1056,3.937468844041036,4.27
1057,4.031602045051509,3.65
1058,3.9587448084432273,4.05
1059,4.052814126236425,3.93
1060,4.080292948181519,3.89
1061,4.072079668147611,4.27
1062,4.190213166834227,4.49
1063,3.9710975781322304,4.08
1064,4.182548317608943,4.31
1065,3.985110515880366,4.09
1066,3.9028240035836292,3.48
1067,4.399100784162411,4.43
1068,4.0552382365045965,4.62
1069,4.065020142327934,4.27
1070,3.91408355337699,4.27
1071,3.928037338310116,3.96
1072,4.097145716536288,4.26
1073,4.129080263864769,3.87
1074,3.983708358031919,3.91
1075,4.085137377610372,4.1
1076,4.042332013079951,4.12
1077,3.9565995132114464,3.86
1078,3.9418516981677403,3.84
1079,4.191468182512373,4.05
1080,4.284379950776323,4.27
1081,4.132040401876766,4.45
1082,4.075354942189627,3.97
1083,4.265612207870935,4.09
1084,4.12061886928269,4.14
1085,4.114282430436306,4.24
1086,3.933672513812177,4.23
1087,3.984164693833705,3.98
1088,3.855706274373487,3.97
1089,4.034859118648896,3.94
1090,3.777213608185698,3.91
1091,4.17052770749822,4.63
1092,4.131141949200454,3.97
1093,4.099733156410285,3.89
1094,3.9014778998701924,3.8
1095,4.208184410054696,4.41
1096,4.080054921520901,4.02
1097,3.7913833324731803,4.18
1098,4.01788151875628,3.87
1099,4.276905220772238,3.94
1100,3.9469357644210312,3.77
1101,4.294388315762069,3.23
1102,4.361990212399749,4.38
1103,4.056059504109069,4.1
1104,4.266717462869191,4.12
1105,3.971634338957508,3.76
1106,3.913247885706894,3.63
1107,4.105193606371338,4.4
1108,4.035650827435323,3.92
1109,4.114401604383881,4.06
1110,3.8865713869013683,3.36
1111,3.962972147154748,4.06
1112,3.9464518027612594,3.87
1113,3.9684758923099923,3.77
1114,4.084155180751246,4.19
1115,4.2468395249412705,4.44
1116,4.122726964706245,4.33
1117,4.510586047171583,4.44
1118,4.173936709003649,4.73
1119,4.027510928634896,3.47
1120,4.067251035610783,3.94
1121,4.260232958858465,3.33
1122,3.9073861481404735,3.6
1123,4.104329874322535,3.68
1124,4.053497222981136,3.84
1125,4.087413019101927,4.12
1126,3.9769340582994457,4.1
1127,4.17537512109294,4.23
1128,3.84401182255115,3.98
1129,3.9881228832119566,3.92
1130,3.9336344898577,3.66
1131,3.9197615119837614,2.55
1132,4.015678154680519,3.93
1133,4.049265449612864,3.89
1134,4.231934107510373,4.0
1135,4.112992274774529,4.11
1136,3.884071682990937,4.14
1137,4.036482782129761,4.17
1138,4.214674693240315,4.24
1139,4.525860257865693,2.0
1140,4.053634787158089,4.19
1141,3.82359717293292,4.53
1142,3.9004484668750172,2.89
1143,4.002324962438479,4.11
1144,3.850441665387654,4.27
1145,4.131698201972534,3.78
1146,4.076800734496682,4.14
1147,4.404517050156981,4.57
1148,4.107656275256454,4.22
1149,4.032327425014532,4.07
1150,4.090567150122587,4.0
1151,4.090932946247545,4.4
1152,4.011062937376044,4.08
1153,4.0296442204079455,3.95
1154,4.0272012449245445,4.11
1155,4.1213341084151605,4.32
1156,3.973776681716591,3.93
1157,3.960382832017523,3.76
1158,3.9770834237048494,4.05
1159,4.116599423440364,4.19
1160,4.1702681431045505,4.51
1161,3.9173037404244178,4.09
1162,4.070011169087578,3.97
1163,3.9912377371282717,4.02
1164,3.932774305115119,3.78
1165,3.973298293068747,3.8
1166,3.894806982263922,4.11
1167,3.8922874930616587,3.81
1168,4.3201364767932215,4.38
1169,4.408382824233536,4.56
1170,4.099528150111659,4.11
1171,4.03097202674554,3.55
1172,3.978681652524987,4.4
1173,3.9290544368352425,4.03
1174,3.983362957667803,4.0
1175,3.9126323883085914,3.75
1176,3.9842630973257225,3.92
1177,4.242924788567729,4.5
1178,4.082818710710299,3.78
1179,3.938843618791501,4.27
1180,4.017990787615078,3.45
1181,4.194268766027774,4.45
1182,4.04986447571517,4.07
1183,4.080958693281529,3.79
1184,4.0254976442537735,4.23
1185,4.218081246096522,5.0
1186,4.095967364238098,3.99
1187,3.995847651445008,4.25
1188,4.042965679883087,4.28
1189,3.910982915727514,3.97
1190,4.156130923168391,4.36
1191,3.9400844384013185,3.82
1192,3.9477029829589467,4.13
1193,3.946874247452789,4.19
1194,3.982397665837659,4.3
1195,4.1282215995774525,3.83
1196,4.037850168446391,3.9
1197,4.182210744456644,3.78
1198,4.005738516720946,3.93
1199,4.156071078564767,4.12
1200,3.9599762523338096,3.22
1201,4.1755785489637125,4.24
1202,4.0387478243654,4.32
1203,3.876478739226084,4.33
1204,4.08176376454345,4.23
1205,3.9749989431330013,3.93
1206,3.997782010847276,3.96
1207,4.423007603874256,4.8
1208,4.054675100199446,3.78
1209,4.00985297836591,4.04
1210,4.194062470032533,4.16
1211,3.9556695907558512,4.28
1212,3.909944260190209,4.15
1213,4.052768639326894,4.52
1214,4.106945224400656,4.11
1215,3.9254243584697766,3.3
1216,4.10865582460784,4.32
1217,3.960225804062371,4.19
1218,3.999303390665704,4.03
1219,4.128457340217112,4.12
1220,4.0517485996333775,3.9
1221,3.960068778932847,3.29
1222,3.8386463836159392,3.95
1223,4.035997749907387,3.85
1224,3.868302375173974,4.13
1225,4.0139636189309975,4.34
1226,3.9850517752324772,3.98
1227,4.015417926478477,4.09
1228,3.9889823700268336,3.65
1229,4.254907313238153,4.42
1230,4.065070782292252,3.83
1231,4.026672382994278,4.19
1232,3.9488093919808955,3.81
1233,3.895772892778464,4.4
1234,3.805818647930977,4.33
1235,4.109739517494907,4.63
1236,3.956619764299559,4.32
1237,4.000374345302439,4.48
1238,4.062046333007686,4.17
1239,4.199284640252017,4.6
1240,3.9641395805609205,3.7
1241,3.976351120885762,3.52
1242,3.928150228402121,3.83
1243,4.26140850616431,3.43
1244,3.9609727630380394,3.73
1245,4.177428556024891,3.8
1246,3.95118896597789,3.64
1247,3.994495766938825,3.61
1248,4.246285965293953,4.05
1249,4.242249850032095,5.0
1250,4.048785600229021,3.99
1251,4.328239898993312,4.21
1252,3.9720149074468227,4.03
1253,3.9679310614429033,3.97
1254,4.1055794727942505,4.45
1255,3.971429021880734,4.15
1256,3.847685096758253,3.99
1257,4.03894383196283,4.34
1258,4.058927213240588,3.91
1259,4.14332591539402,4.07
1260,4.115567181302933,4.01
1261,3.9394778444641254,4.15
1262,3.9003595604393313,3.69
1263,4.063305407869812,4.15
1264,4.146911046310616,3.92
1265,4.287179197132059,4.41
1266,4.15420602000164,4.34
1267,4.059324740918767,3.73
1268,4.055991422408116,4.39
1269,3.911115315455391,3.91
1270,4.020887558895217,4.27
1271,4.093532359485338,4.09
1272,4.151929453534152,4.18
1273,4.045433474214158,4.32
1274,4.025462461588319,4.02
1275,3.864087590988079,3.85
1276,3.905688924168363,3.82
1277,3.8608670277091086,3.72
1278,4.031528003040641,4.09
1279,4.127639374530465,4.04
1280,4.023258825593116,3.87
1281,3.9442426992888375,4.17
1282,4.0423399312260875,3.79
1283,4.578090108936767,4.78
1284,3.923759878049757,3.59
1285,4.039986514186983,3.94
1286,3.9094969159774937,4.04
1287,4.033676899605171,3.93
1288,4.410909105063792,4.51
1289,4.014442147439759,3.89
1290,4.260977593019365,3.96
1291,4.081498252877188,4.04
1292,4.103920431235616,3.64
1293,3.9295421619270785,4.46
1294,4.236781042998273,4.33
1295,3.9810901344713825,3.65
1296,3.945801016656049,3.67
1297,4.098552549694677,4.15
1298,4.1148729236096475,3.15
1299,3.954647355310283,3.76
1300,4.054858852786298,4.19
1301,4.018646020296795,3.74
1302,3.998099576590402,3.92
1303,4.015592737683002,3.95
1304,4.085839295396026,3.97
1305,4.104637639387621,4.35
1306,4.054708754530035,4.15
1307,4.148450393452418,4.29
1308,3.913118406750673,4.12
1309,4.044080342175122,4.18
1310,3.984877712380368,3.94
1311,4.130314223672836,4.44
1312,4.104267724347743,4.35
1313,4.233298983629783,4.34
1314,4.078286561404779,4.25
1315,3.8688230202520164,3.81
1316,4.062367874421807,3.98
1317,3.977777410152716,3.93
1318,4.031156812744806,3.65
1319,4.000063112844205,3.93
1320,4.193103724358794,3.84
1321,3.915212175298674,4.19
1322,3.9796904846766195,3.92
1323,4.114851525478096,4.2
1324,3.9619855118667995,3.74
1325,4.080698971976521,3.85
1326,3.925231020350764,4.21
1327,3.992265176382873,3.89
1328,3.99051120838103,3.75
1329,3.948527428563602,3.9
1330,3.9499802964664252,4.39
1331,3.932062047264031,3.6
1332,4.059870897241802,4.01
1333,3.8768886228367405,3.66
1334,4.150057904529206,4.52
1335,3.949614954496343,3.84
1336,3.885386832927042,4.28
1337,4.411816518238036,3.78
1338,4.0498280706775835,3.42
1339,3.8198411193439616,3.94
1340,4.04197986477171,3.98
1341,3.9661378501099835,3.81
1342,3.9853244443415043,3.57
1343,3.93840070929655,3.36
1344,4.031241076959804,4.3
1345,4.228452053917142,4.7
1346,4.083556845089592,3.83
1347,4.066277442989323,4.11
1348,3.890755824363585,4.22
1349,3.9788063854606737,4.25
1350,4.067110379081066,4.15
1351,4.394744875266035,4.2
1352,3.996651879424519,4.17
1353,4.0241643309498185,4.05
1354,4.088045643242929,3.46
1355,4.059395564881233,4.16
1356,4.4491365570473445,4.43
1357,4.201840756130164,4.09
1358,4.056717100725069,3.9
1359,3.811550262174249,3.45
1360,4.134952344798733,4.1
1361,4.066949399139925,4.0
1362,4.2361813980653915,3.83
1363,3.8802320496659832,3.85
1364,4.131133932742491,3.95
1365,3.9832881544990215,3.87
1366,4.005706399858535,4.35
1367,4.014365378881902,3.71
1368,4.073801450912763,4.36
1369,3.904714157326323,4.18
1370,3.930006277810677,3.79
1371,4.060270619059493,4.27
1372,3.977061026589256,4.37
1373,4.0290388838650495,4.3
1374,3.9702727673135505,4.1
1375,3.869222821002394,3.82
1376,4.160539217245804,4.19
1377,4.198098433779636,4.03
1378,3.9692520811878245,4.13
1379,4.0418564707819895,3.79
1380,4.060765083197323,4.41
1381,3.9918732158030448,4.29
1382,4.034730035786478,4.09
1383,4.019861814236819,4.0
1384,3.9810308016801574,3.18
1385,4.068562762928598,4.39
1386,4.06699980629608,3.81
1387,4.071365256153704,4.27
1388,3.9937837407598753,4.29
1389,4.006183124937064,4.66
1390,4.017446737735903,3.94
1391,4.126668835492313,4.39
1392,4.120482073066219,4.27
1393,4.059617238786904,4.04
1394,3.9661997296410774,3.69
1395,4.20971590123489,4.3
1396,4.100886791079438,4.68
1397,4.043519713158673,4.03
1398,4.0071929990942365,3.72
1399,3.9907033260663978,4.1
1400,3.97270748190306,4.17
1401,3.96600715380604,3.94
1402,3.99694164018431,3.78
1403,3.913919397890359,3.98
1404,4.030809690312393,3.79
1405,4.063535287988361,4.05
1406,4.0809617598457155,4.03
1407,3.9106238789666925,3.72
1408,4.120482906509862,4.06
1409,3.9798376621335203,4.07
1410,4.065672270064604,3.72
1411,4.150363929906648,4.17
1412,3.885321950861025,3.24
1413,4.043346271657964,3.97
1414,3.9802621969259633,4.04
1415,4.06854252390573,3.94
1416,4.138693817513182,4.09
1417,3.952524853019076,3.87
1418,4.004526529564746,4.26
1419,3.890960160535925,4.05
1420,4.2313441593313925,4.11
1421,3.923830614648194,3.59
1422,4.0990472963717925,4.08
1423,3.849073311186749,3.34
1424,4.104546242138912,4.38
1425,3.963394077072903,3.9
1426,4.123173894472581,3.97
1427,3.993300552247598,3.76
1428,4.0457555776263066,4.18
1429,3.98967460212167,4.17
1430,3.849229343727739,3.82
1431,4.074058474893011,3.64
1432,4.543623863111781,5.0
1433,4.086470713347117,3.99
1434,4.260276284072368,4.34
1435,3.975875993476603,4.09
1436,4.147595133878131,4.06
1437,4.046416250511022,3.6
1438,4.0212281188082155,4.22
1439,4.098453033210975,4.24
1440,4.077969878122807,3.42
1441,4.1038862361200215,4.01
1442,4.024473147283536,4.19
1443,4.1980518259511905,3.9
1444,4.306163743334292,2.86
1445,3.985621051959563,4.37
1446,4.085801014370873,3.96
1447,4.005186093139143,4.05
1448,4.059938386781079,3.87
1449,4.115775447644535,4.26
1450,4.0098378385448985,3.97
1451,3.98323345730368,3.78
1452,3.9155069927942545,3.81
1453,4.19457803066145,4.23
1454,3.9873082811320404,4.22
1455,3.9099925941061406,3.83
1456,3.847375460017821,3.41
1457,4.057419916176325,4.21
1458,4.10748188186442,4.3
1459,4.062953325861173,4.09
1460,3.9307199117366953,3.77
1461,4.101092405756455,4.4
1462,4.206389608326732,5.0
1463,4.042936505672193,4.24
1464,3.9915522591662853,4.16
1465,3.9347779868180672,3.77
1466,4.06887809202487,4.27
1467,4.011620133309101,4.35
1468,3.9198840130438333,3.86
1469,4.1118951062104205,4.15
1470,3.9700101938423393,4.18
1471,3.9807765051799313,3.62
1472,4.050868749219346,3.92
1473,4.2159722082003315,4.71
1474,4.067858157123513,3.46
1475,4.1346526414263725,4.39
1476,3.9675138418982323,3.91
1477,4.050787157988754,4.28
1478,3.959370378782931,4.3
1479,3.985336420609107,3.47
1480,4.174972450468236,4.32
1481,3.8701179563936696,3.63
1482,3.998795938754071,3.86
1483,4.059277953362106,3.85
1484,4.104557886162495,4.44
1485,4.029808108565033,4.3
1486,4.018936569653314,3.89
1487,4.206218878073013,3.94
1488,4.066416244658036,4.39
1489,3.933109474918861,4.09
1490,4.2081272938619465,4.48
1491,4.1323797199076715,4.05
1492,4.065199061926958,3.61
1493,4.034674544009423,3.84
1494,4.306212655220629,3.5
1495,4.0893988172400615,3.93
1496,4.068664354986181,3.55
1497,4.0735536461052115,3.9
1498,3.8880486216339945,4.18
1499,4.053617183496131,4.11
1500,4.070232750870347,4.15
1501,3.999273241577435,3.56
1502,4.022393748468305,4.0
1503,3.948705350714662,4.01
1504,4.066079396969336,4.17
1505,4.284788032896442,4.24
1506,4.013881700048686,3.46
1507,4.136602549637303,3.74
1508,4.098024471700355,4.16
1509,4.0013730795390625,4.14
1510,4.080847031909767,4.07
1511,3.8543507850013805,4.07
1512,4.053743430799933,4.14
1513,4.12221718295818,3.96
1514,4.0725223175666585,3.78
1515,4.07480719758329,4.15
1516,4.032998594050708,4.41
1517,4.052572260517835,4.35
1518,4.213897741339672,4.54
1519,4.065677402710528,4.37
1520,4.0706131930653155,3.89
1521,4.1250762449980725,4.28
1522,4.082767597860082,4.18
1523,4.1525818982404905,4.14
1524,3.9516063361699696,3.96
1525,3.998721632106989,3.75
1526,3.9133302413698083,3.82
1527,4.20254436546275,3.5
1528,4.0762625465944025,4.19
1529,3.8887935820472324,3.95
1530,3.911020555027812,3.59
1531,4.107230923296614,3.98
1532,4.023886648344423,4.39
1533,4.0575426226735605,3.88
1534,4.0208864949846586,3.97
1535,3.9610631154893507,4.3
1536,4.002587988972467,4.1
1537,4.1262565118132315,4.02
1538,3.934609470321263,3.71
1539,4.012431193612679,4.12
1540,4.054745654618808,3.6
1541,3.9416690172776185,4.34
1542,3.9594636064084123,4.22
1543,4.124335483063272,4.03
1544,4.109305586944928,3.93
1545,4.250277161600859,3.36
1546,4.118375987462162,3.91
1547,3.9172249381175344,4.38
1548,4.0033289491480435,3.93
1549,3.984333545040936,4.35
1550,4.281098199555147,3.82
1551,4.097699741623175,3.22
1552,4.099411182840933,3.82
1553,4.0402220787714285,4.31
1554,3.9782052446820932,4.03
1555,3.8992429307000367,4.14
1556,3.898002105556275,3.86
1557,4.2223356115964865,5.0
1558,4.369262566614748,4.69
1559,3.9580534394897855,3.97
1560,4.057705687387302,3.89
1561,4.102262945281323,4.55
1562,4.080686050296235,4.3
1563,4.037957326954052,3.79
1564,4.136120203139537,3.76
1565,4.232903722650932,4.3
1566,4.088523862213233,4.15
1567,4.199597326760807,4.31
1568,4.361841303136351,4.5
1569,3.9765887200401715,4.14
1570,3.994713122681553,4.1
1571,3.9987032277329684,3.96
1572,4.039321697511846,3.98
1573,3.9538483019003943,3.54
1574,3.8408474006936966,4.03
1575,3.92659352666916,3.94
1576,4.233424097589097,4.38
1577,4.005283342416956,4.21
1578,3.9585857433081304,4.13
1579,4.148517067487676,4.37
1580,4.050006734936072,3.9
1581,4.239152878748322,3.31
1582,3.9147443515012457,4.12
1583,3.9887316249748523,4.05
1584,3.969175302211896,4.36
1585,3.9241437142333178,3.92
1586,4.016965042496329,3.8
1587,4.125698999705675,4.02
1588,4.060935588743985,4.17
1589,4.090741977349311,4.06
1590,4.085852877414458,3.98
1591,4.220032931937572,4.23
1592,3.997900205629336,3.65
1593,4.291878099007724,5.0
1594,4.010240180726915,4.17
1595,3.922852168808111,4.34
1596,4.058993570019046,4.09
1597,4.128917159223735,3.49
1598,4.061392804358559,3.98
1599,4.27985466542533,4.5
1600,4.047082508639914,3.71
1601,3.9430250664506126,4.18
1602,3.9877663573627604,3.89
1603,3.995820843409586,3.77
1604,4.008212778810568,4.09
1605,4.012596351225902,3.75
1606,4.164550963293378,3.72
1607,4.338030042990484,3.49
1608,4.067565550559482,4.02
1609,4.098951117094865,3.96
1610,4.343324036319319,4.0
1611,4.026774815301279,3.62
1612,4.010517869178003,3.33
1613,3.974631484846567,3.85
1614,4.12973819489176,4.47
1615,4.12419692364144,3.77
1616,3.9321343933129187,4.17
1617,4.348669592426707,4.55
1618,4.0141893973092895,4.32
1619,4.06072312575087,3.89
1620,4.162613713476101,3.98
1621,3.945754039726449,3.86
1622,3.963288705540526,3.6
1623,3.994898279779406,4.14
1624,3.94360300642388,3.7
1625,3.916306804068643,3.58
1626,4.088728216117535,4.39
1627,3.952538702325733,4.19
1628,4.067888109761451,4.11
1629,3.999782536564882,3.8
1630,3.9632679969314246,3.8
1631,4.038578541403306,4.07
1632,3.960732738069516,3.45
1633,3.9537050712840105,3.68
1634,4.128462626431237,4.27
1635,3.992123469986769,4.22
1636,3.8661888416348775,3.82
1637,3.961872384853238,3.81
1638,3.9441778574965283,4.25
1639,4.0086380234723284,4.07
1640,4.361093936150354,4.93
1641,3.943186496795989,3.68
1642,4.153744367771883,3.88
1643,4.0638935046934375,4.34
1644,3.9695537712625963,4.22
1645,4.105173940159766,4.06
1646,3.9556375977936296,4.23
1647,3.8329914600908537,3.78
1648,4.216458343733233,4.64
1649,3.9964963614311144,4.07
1650,3.8854167764985066,3.83
1651,3.9940830502656968,4.07
1652,4.001752618716416,3.99
1653,4.140718720880931,4.27
1654,3.9767770048513054,3.52
1655,3.7988448287346444,4.09
1656,4.025166605199615,4.31
1657,4.080202898561006,4.12
1658,3.9621887474560635,4.13
1659,4.019509903125956,4.01
1660,4.145669716969309,4.16
1661,4.095789047376607,4.0
1662,4.052372886464868,3.9
1663,3.94481970171084,3.43
1664,3.801896606817575,3.87
1665,4.139575648013213,4.27
1666,3.9312553488681563,3.84
1667,4.079354724906843,4.16
1668,3.9440135675736743,4.22
1669,4.0069521130590395,3.54
1670,3.934536474917706,4.17
1671,4.051834988520965,4.04
1672,3.9752532195185326,3.66
1673,4.010505369071986,3.79
1674,4.018107803078987,4.35
1675,3.962901309596689,3.93
1676,4.229423674172133,3.88
1677,4.049913792617717,3.95
1678,4.222390443974725,4.56
1679,4.074483185688219,4.1
1680,4.021717141777749,4.14
1681,4.104547204638302,4.15
1682,4.267043538547858,5.0
1683,3.9679996148216845,3.74
1684,4.262435274305706,4.36
1685,4.028981501195709,3.99
1686,4.094085941376181,3.62
1687,4.012262028493281,4.26
1688,3.9138011576388716,3.7
1689,4.090230677278679,4.15
1690,4.085715078653949,3.52
1691,4.040470583360664,3.83
1692,3.9322866066887237,3.98
1693,4.010346729627838,3.85
1694,3.9898269738441297,3.98
1695,4.053484167125825,3.73
1696,3.9529526645631914,3.77
1697,4.140057133362038,4.3
1698,4.489413439620092,4.41
1699,3.9865218096126007,3.81
1700,4.3917707202837395,5.0
1701,3.9177672764035005,4.28
1702,3.9651255245110484,3.91
1703,3.827830413894215,3.66
1704,4.138619708287227,4.34
1705,4.04997351651681,3.93
1706,3.9889634120402717,4.03
1707,3.850853371000729,3.88
1708,3.929390205824499,4.18
1709,4.089652051018786,4.07
1710,4.1426804417574195,4.11
1711,4.040178934076754,4.11
1712,4.063647655368759,4.3
1713,3.900375877439676,3.71
1714,3.9751693426813706,3.74
1715,4.261758261650331,4.0
1716,4.3088633364715525,4.08
1717,4.150783513100947,3.86
1718,4.183346689224958,4.03
1719,4.078824036547417,3.5
1720,4.029580959386307,3.93
1721,4.04967710713204,3.62
1722,3.9849136563311904,4.06
1723,3.966310983666931,4.03
1724,4.13492128301137,4.29
1725,4.24503721928533,4.42
1726,4.060646995902162,3.61
1727,4.028486515503562,3.91
1728,3.910606422749312,4.17
1729,3.91804365607158,3.56
1730,4.414719363510305,4.07
1731,4.230523235220357,4.2
1732,4.16573247978336,4.04
1733,3.914029449215513,3.83
1734,4.035166525000204,3.82
1735,4.144037638592182,3.65
1736,4.11777364074954,4.23
1737,3.9333727244265493,4.05
1738,3.9794053081876823,4.28
1739,4.056937475663792,3.94
1740,3.9161891381091998,3.81
1741,4.28826122696188,4.58
1742,4.096830587629566,4.23
1743,4.055904803786232,4.21
1744,4.179800302858922,4.3
1745,4.1931474052892845,4.3
1746,4.010784729849581,4.41
1747,3.888094406999637,4.01
1748,4.101937846037334,3.45
1749,3.8617631695308057,3.5
1750,4.071003708638277,4.22
1751,4.150989266655613,4.24
1752,4.362435579249373,3.83
1753,3.966722497087731,3.9
1754,3.861475255742157,3.95
1755,3.984582831796488,3.51
1756,3.9360524851130263,4.46
1757,3.9138650907952792,3.82
1758,4.1175408849450505,4.4
1759,4.028832469405671,4.1
1760,4.154821458383362,4.09
1761,3.9962018738415175,3.81
1762,4.090719910014258,4.38
1763,4.153805819112592,4.35
1764,4.123981438132512,4.07
1765,4.2265104181303705,4.81
1766,4.001277791351239,3.89
1767,4.0135859216429095,3.92
1768,3.9505373487540507,3.83
1769,3.976629857349531,4.25
1770,3.989355125297862,3.71
1771,4.030633341991421,3.92
1772,3.9911255394370024,3.94
1773,4.235153626497011,4.1
1774,4.163645350325605,4.18
1775,3.932211459050814,4.01
1776,4.1043251926969235,3.77
1777,3.8739892619165204,4.05
1778,4.003463775340079,3.83
1779,3.9855933859468404,4.38
1780,3.9980673250038863,3.91
1781,4.415699948459543,4.33
1782,3.917986237805046,3.91
1783,3.9212659533194736,3.65
1784,4.337007560525832,4.44
1785,4.072508226669642,4.22
1786,4.211303678482296,4.09
1787,4.2650741761092625,4.15
1788,4.025662303000912,3.66
1789,3.88008608208012,4.17
1790,3.95127757851037,3.61
1791,3.9076974099690105,3.13
1792,4.080659448339901,3.78
1793,3.9117643970749127,4.33
1794,4.062426907893609,4.28
1795,4.25268544331567,4.29
1796,4.042733283792951,4.26
1797,4.0080469961713145,3.42
1798,4.057486061340836,3.81
1799,4.143690374835314,4.11
1800,3.977938124175547,4.08
1801,4.021036581915249,4.08
1802,4.113803045116997,4.04
1803,4.150003962284363,3.97
1804,3.9848261469735484,4.09
1805,4.248419024464025,4.36
1806,3.984607177826988,4.23
1807,4.169034639683577,4.12
1808,4.116942624250918,3.94
1809,4.051542939143094,3.94
1810,4.38221505292405,3.8
1811,3.895751028992459,3.94
1812,3.893412311262393,3.23
1813,3.97193272164485,4.13
1814,4.305556714375304,4.67
1815,4.061731163311994,3.99
1816,4.273994921558078,3.99
1817,3.935699148497437,3.46
1818,3.8929084758691577,4.18
1819,3.9068584093654914,3.76
1820,3.9948135562817404,4.04
1821,4.079243927465404,4.35
1822,3.9583509947782822,3.59
1823,4.088475874715003,3.66
1824,3.972294916505343,3.9
1825,4.029975264534212,4.06
1826,4.0077216927894295,3.85
1827,4.158663333199159,4.2
1828,3.9888476082821485,3.74
1829,4.066804292709223,4.05
1830,4.121915294756684,4.2
1831,3.993977897366146,4.18
1832,4.445354746021582,4.78
1833,3.9948478156413616,3.64
1834,4.244615596828787,4.61
1835,3.922263357172414,3.58
1836,4.082537320270847,4.23
1837,4.087312595416183,4.08
1838,4.237815218383783,4.65
1839,4.425128919849442,4.13
1840,4.209323198412419,5.0
1841,3.981729598127079,4.12
1842,4.096318406898967,4.03
1843,3.9265780424537384,4.18
1844,4.075193608384717,4.03
1845,3.9886195021885364,4.04
1846,4.195270348023962,4.2
1847,3.904335811676905,3.8
1848,4.049500789712271,4.11
1849,3.899002706845856,4.28
1850,3.931782868341096,3.95
1851,4.207733256445178,4.17
1852,4.048057094660736,4.3
1853,4.357030523943269,4.64
1854,3.884904958960341,3.83
1855,4.302340795716895,3.55
1856,3.9829038312794984,3.87
1857,4.149695819236777,4.3
1858,3.910986620975451,3.68
1859,3.917668707633131,3.73
1860,4.138552954926537,4.2
1861,3.940109674518453,4.05
1862,4.2819911010002025,4.03
1863,4.072113420437142,4.25
1864,4.055330577587645,4.05
1865,3.991989112323842,4.15
1866,4.204652045641625,3.93
1867,4.029035925809999,3.71
1868,3.9343881989959812,3.91
1869,4.002095329491921,4.08
1870,4.1199904957925995,4.13
1871,4.13979273594208,4.08
1872,4.078569176213903,3.96
1873,3.9314439680961266,4.12
1874,4.0727258238392965,4.5
1875,3.988212176146397,4.36
1876,3.8719733336197253,3.81
1877,4.346150308338616,4.71
1878,4.085746997434535,4.44
1879,4.091255673843992,4.22
1880,3.917034499133191,3.56
1881,4.196230431722704,4.65
1882,4.262342322850588,3.64
1883,4.299516612324662,4.11
1884,4.073552046755644,3.84
1885,3.994625153764946,3.58
1886,3.9500092893686443,3.84
1887,4.000780183140841,3.92
1888,4.369346719725549,4.11
1889,4.182624444572221,4.67
1890,4.122922987404246,4.06
1891,3.9675943711711503,4.04
1892,4.221248598805395,3.5
1893,4.216287936247921,4.88
1894,4.093530774066359,4.61
1895,4.175261554965617,4.01
1896,4.246160081353525,3.86
